OrderID,CustomerName,Email,Gender,Country,SignupDate,ProductCategory,Quantity,Price,OrderDate,Status
ORD1353,John Rodriguez,john.rodriguez@example.com,Male,United States,2022-08-24,Clothing,7,347.46,2023-08-03,Returned
ORD1184,Patricia Rodriguez,patricia.rodriguez@example.com,Female,Germany,2023-02-15,Books,8,243.58,2023-06-08,Pending
ORD1332,David Jones,david.jones@example.com,Female,Australia,2021-06-21,Sports,9,93.6,2022-02-24,Returned
ORD1497,John Gonzalez,john.gonzalez@example.com,Male,United States,2023-06-05,Sports,7,112.79,2024-04-07,Delivered
ORD1476,Patricia Davis,patricia.davis@example.com,Female,Germany,2022-09-12,Sports,5,282.44,2023-08-29,Returned
ORD1161,Elizabeth Lopez,elizabeth.lopez@example.com,Male,Canada,2021-12-27,Sports,7,269.28,2022-01-03,Delivered
ORD1337,Elizabeth Smith,elizabeth.smith@example.com,Female,Australia,2023-02-21,Electronics,10,81.08,2024-01-10,Returned
ORD1401,Karen Jones,karen.jones@example.com,Female,Australia,2023-06-18,Sports,1,411.51,2023-11-14,Cancelled
ORD1220,Linda Miller,linda.miller@example.com,Female,Germany,2022-07-15,Toys,4,328.37,2023-06-22,Pending
ORD1100,Sarah Wilson,sarah.wilson@example.com,Male,Unknown,2022-02-28,Sports,9,288.12,2022-11-05,Pending
ORD1381,Jennifer Johnson,jennifer.johnson@example.com,Female,Canada,2021-09-07,Home & Kitchen,6,11.76,2021-12-26,Pending
ORD1236,David Anderson,david.anderson@example.com,Male,United States,2021-11-16,Toys,1,237.27,2022-04-16,Cancelled
ORD1459,William Garcia,unknown@unknown.com,Male,Germany,2021-12-22,Home & Kitchen,5,88.81,2022-10-29,Cancelled
ORD1118,Charles Wilson,charles.wilson@example.com,Unknown,United States,2021-02-10,Books,9,384.72,2022-01-04,Pending
ORD1342,Thomas Hernandez,thomas.hernandez@example.com,Unknown,United States,2022-11-23,Sports,7,10.31,2023-05-10,Returned
ORD1002,William Rodriguez,william.rodriguez@example.com,Female,United States,2022-11-09,Sports,8,192.37,2023-07-25,Cancelled
ORD1114,Joseph Smith,joseph.smith@example.com,Unknown,Australia,2021-05-16,Home & Kitchen,2,189.06,2021-05-12,Cancelled
ORD1034,Jessica Martinez,jessica.martinez@example.com,Male,Canada,2023-03-03,Electronics,9,261.63,2023-10-16,Cancelled
ORD1175,David Rodriguez,david.rodriguez@example.com,Female,United States,2021-08-17,Home & Kitchen,8,8.27,2021-12-13,Pending
ORD1254,Joseph Rodriguez,joseph.rodriguez@example.com,Male,Germany,2022-08-29,Electronics,7,224.43,2023-05-28,Returned
ORD1494,Jennifer Rodriguez,unknown@unknown.com,Female,Canada,2021-01-20,Home & Kitchen,5,319.25,2022-01-19,Cancelled
ORD1456,Patricia Williams,patricia.williams@example.com,Male,United Kingdom,2021-01-16,Home & Kitchen,9,54.99,2021-01-29,Delivered
ORD1441,Jessica Lopez,jessica.lopez@example.com,Male,Australia,2021-11-05,Books,4,16.16,2021-09-17,Pending
ORD1185,Thomas Smith,thomas.smith@example.com,Female,Canada,2021-07-02,Clothing,10,343.14,2021-10-13,Cancelled
ORD1166,Linda Davis,linda.davis@example.com,Female,United States,,Toys,6,245.97,2023-06-26,Delivered
ORD1448,James Gonzalez,unknown@unknown.com,Male,Australia,2021-11-09,Home & Kitchen,1,171.43,2022-11-30,Delivered
ORD1373,Robert Williams,robert.williams@example.com,Male,United States,2022-05-20,Books,9,251.41,2023-02-17,Returned
ORD1275,John Smith,unknown@unknown.com,Male,United Kingdom,2021-12-01,Toys,2,262.37,2022-05-01,Returned
ORD1490,David Brown,david.brown@example.com,Female,Australia,2022-02-07,Clothing,7,338.99,2023-06-30,Cancelled
ORD1193,Sarah Rodriguez,sarah.rodriguez@example.com,Male,Germany,2022-10-17,Books,9,157.39,2022-10-23,Cancelled
ORD1001,Patricia Smith,patricia.smith@example.com,Male,Germany,2021-02-02,Clothing,9,359.43,2021-09-20,Delivered
ORD1055,John Davis,john.davis@example.com,Male,United States,2022-10-06,Toys,10,284.42,2023-08-24,Cancelled
ORD1376,Susan Thomas,susan.thomas@example.com,Male,Australia,2022-04-11,Books,6,95.18,2023-06-17,Cancelled
ORD1029,Barbara Garcia,barbara.garcia@example.com,Unknown,United States,2021-05-10,Electronics,10,173.65,2022-01-10,Delivered
ORD1207,Mary Hernandez,mary.hernandez@example.com,Male,Australia,2022-08-13,Home & Kitchen,7,240.55,2022-12-26,Returned
ORD1384,Thomas Gonzalez,thomas.gonzalez@example.com,Female,United Kingdom,2021-01-10,Sports,9,151.7,2021-05-05,Cancelled
ORD1406,Michael Wilson,michael.wilson@example.com,Female,United Kingdom,2022-01-08,Home & Kitchen,9,252.07,2022-08-07,Returned
ORD1050,Susan Johnson,susan.johnson@example.com,Female,United Kingdom,2021-08-18,Toys,6,116.95,2022-09-15,Pending
ORD1351,Elizabeth Anderson,elizabeth.anderson@example.com,Female,Australia,,Toys,6,470.44,2022-03-22,Delivered
ORD1021,David Thomas,david.thomas@example.com,Male,Canada,2021-03-24,Books,3,206.76,2021-07-08,Returned
ORD1294,James Garcia,james.garcia@example.com,Female,United States,2022-11-28,Toys,2,45.13,2023-07-19,Delivered
ORD1177,Jennifer Gonzalez,jennifer.gonzalez@example.com,Male,United Kingdom,2022-04-28,Books,10,384.91,2022-07-23,Returned
ORD1336,Linda Davis,linda.davis@example.com,Male,Germany,2022-04-18,Home & Kitchen,4,211.76,2022-04-05,Cancelled
ORD1380,John Wilson,john.wilson@example.com,Male,Canada,2021-08-25,Books,1,155.62,2022-02-21,Cancelled
ORD1172,William Thomas,william.thomas@example.com,Female,United Kingdom,2023-05-30,Clothing,5,365.08,2024-04-18,Returned
ORD1153,Patricia Rodriguez,patricia.rodriguez@example.com,Female,United States,2023-05-23,Sports,6,265.77,2023-08-02,Pending
ORD1414,Robert Jones,robert.jones@example.com,Male,Canada,2022-05-23,Books,4,423.79,2022-07-15,Cancelled
ORD1317,John Wilson,john.wilson@example.com,Male,Germany,2022-06-05,Home & Kitchen,1,37.4,2022-06-15,Delivered
ORD1259,Michael Smith,michael.smith@example.com,Male,Australia,2021-10-26,Clothing,9,174.68,2022-08-26,Returned
ORD1475,Charles Rodriguez,charles.rodriguez@example.com,Female,United Kingdom,2023-04-03,Books,1,30.83,2024-03-09,Pending
ORD1338,Robert Gonzalez,robert.gonzalez@example.com,Female,United States,,Clothing,2,106.92,2023-12-16,Pending
ORD1399,Thomas Hernandez,thomas.hernandez@example.com,Female,Australia,2023-03-04,Toys,10,315.76,2023-05-17,Delivered
ORD1424,Karen Rodriguez,karen.rodriguez@example.com,Female,United Kingdom,2021-02-24,Clothing,2,441.89,2021-09-14,Cancelled
ORD1481,Jennifer Hernandez,jennifer.hernandez@example.com,Male,Canada,2023-01-12,Sports,4,158.69,2023-06-04,Pending
ORD1423,Jennifer Rodriguez,jennifer.rodriguez@example.com,Female,Germany,2021-08-06,Books,9,188.04,2022-03-11,Pending
