OrderID,CustomerName,Email,Gender,Country,SignupDate,ProductCategory,Quantity,Price,OrderDate,Status
ORD1010,Richard Johnson,,F,australia,"January 19, 2023",Home & Kitchen,4,273.39,"November 15, 2023",Cancelled
ORD1453,Barbara Hernandez,barbara.hernandez@example.com,FEMALE,,2022-01-13,Clothing,10,404.98,01-10-2022,cancelled
ORD1474,Michael Rodriguez,michael.rodriguez@example.com, Female ,CANADA,09/18/2021,Clothing,2,$135.15,"July 16, 2022",PENDING
ORD1286,Jennifer Anderson,jennifer.anderson@example.com,Female,usa,27-02-2022,Electronics,3,179.17,12-03-2023,Returned
ORD1296,Elizabeth Jones,elizabeth.jones@example.com,F,Germany,09-04-2021,Books,8,283.71,10/15/2021,returned
ORD1105,  Charles Jones  ,,M,United States,01/18/2023,Home & Kitchen,8,$177.41,07-09-2023,delivered
ORD1313,Barbara Martinez,barbara.martinez@example.com,Female,uk,09-11-2021,Sports,8,$38.44,"April 17, 2022",pending
ORD1486,John Lopez,john.lopez@example.com,male,U.K.,07/09/2021,Books,2,,29-09-2021,delivered
ORD1278,Linda Davis,linda.davis@example.com,Male,U.S.A,,Sports,7,136.98,"December 16, 2022",returned
ORD1092,William Martinez,,Male,Australia,12/22/2022,Clothing,9,235.79,"June 25, 2023",Returned
ORD1183,Barbara Gonzalez,barbara.gonzalez@example.com,Male,germany,27-07-2022,Home & Kitchen,4,465.21,2023-02-21,DELIVERED
ORD1316,James Hernandez,james.hernandez@example.com,FEMALE,United States,10/20/2021,Electronics,3,88.75,2021-11-03,pending
ORD1169,James Thomas,james.thomas@example.com, Female ,U.K.,26-03-2023,Electronics,9,25.68,2024-01-01,Pending
ORD1173,Sarah Rodriguez,sarah.rodriguez@example.com,female,U.K.,2022-05-29,Toys,1,404.24,02/17/2023,Returned
ORD1233,Charles Smith,charles.smith@example.com,M,,28-07-2022,Home & Kitchen,1,200.16,"February 09, 2023",Canceled
ORD1347,  William Thomas  ,,FEMALE,United Kingdom,2022-09-24,Sports,7,34.66,"December 11, 2022",Canceled
ORD1037,Richard Anderson,richard.anderson@example.com, Male,Australia,"April 30, 2022",Sports,3 units,253.63,2022-12-12,Returned
ORD1157,Charles Anderson,charles.anderson@example.com,Female,United States,2021-02-06,Toys,10,283.35,31-07-2021,Delivered
ORD1003,Linda Martinez,linda.martinez@example.com,MALE,Canada,03-08-2021,Sports,2,$365.92,06/27/2022,Pending
ORD1243,Patricia Jones,patricia.jones@example.com,MALE,United States,09-08-2022,Electronics,8,466.78,03-08-2023,Returned
ORD1309,  Sarah Hernandez  ,sarah.hernandez@example.com, Male,Canada,20-07-2022,Sports,3,$272.27,"December 23, 2022",DELIVERED
ORD1290,John Smith,john.smith@example.com,female,,17-05-2021,Books,4,$369.37,2021-06-17,Pending
ORD1446,Sarah Miller,sarah.miller@example.com,female,canada,10/27/2021,Home & Kitchen,6,31.73,"September 11, 2022",Pending
ORD1049,Richard Wilson,richard.wilson@example.com,F,uk,2023-05-02,Electronics,6,295.3,"July 04, 2023",PENDING
ORD1415,Jessica Wilson,jessica.wilson@example.com,F,germany,04-08-2022,Sports,2,$479.26,10-06-2023,Returned
ORD1422,John Brown,john.brown@example.com,FEMALE,DE,02/14/2022,Books,3,$290.73,2022-04-10,Cancelled
ORD1142,James Garcia,james.garcia@example.com,,U.S.A,08-10-2021,Toys,7,20.13,"January 07, 2022",pending
ORD1224,Karen Smith,karen.smith@example.com,FEMALE,USA,"October 05, 2022",Toys,6,$464.26,22-07-2023,Delivered
ORD1353,John Rodriguez,john.rodriguez@example.com,Male,usa,2022-08-24,Clothing,7,347.46,08-03-2023,Returned
ORD1184,Patricia Rodriguez,patricia.rodriguez@example.com,FEMALE,germany,15-02-2023,Books,8,$243.58,06/08/2023,pending
ORD1332,David Jones,david.jones@example.com,female,AUS,"June 21, 2021",Sports,9,93.6,"February 24, 2022",returned
ORD1497,John Gonzalez,john.gonzalez@example.com,MALE,US,06/05/2023,Sports,7,112.79,04-07-2024,DELIVERED
ORD1476,Patricia Davis,patricia.davis@example.com,FEMALE,germany,09/12/2022,Sports,5,282.44,2023-08-29,returned
ORD1161,Elizabeth Lopez,elizabeth.lopez@example.com, Male,CANADA,"December 27, 2021",Sports,7,269.28,2022-01-03,delivered
ORD1337,Elizabeth Smith,elizabeth.smith@example.com,F,AUS,21-02-2023,Electronics,10,81.08,"January 10, 2024",Returned
ORD1401,Karen Jones,karen.jones@example.com,F,AUS,2023-06-18,Sports,1,$411.51,"November 14, 2023",Canceled
ORD1220,  Linda Miller  ,linda.miller@example.com,FEMALE,Germany,15-07-2022,Toys,4,$328.37,22-06-2023,Pending
ORD1100,Sarah Wilson,sarah.wilson@example.com, Male,,"February 28, 2022",Sports,9,$288.12,11-05-2022,pending
ORD1381,Jennifer Johnson,JENNIFER.JOHNSON@EXAMPLE.COM,female,CANADA,09-07-2021,Home & Kitchen,6 units,11.76,26-12-2021,PENDING
ORD1236,David Anderson,david.anderson@example.com,male,US,2021-11-16,Toys,1,237.27,16-04-2022,Cancelled
ORD1459,William Garcia,,MALE,DE,22-12-2021,Home & Kitchen,5,88.81,2022-10-29,Canceled
ORD1341,Susan Anderson,susan.anderson@example.com,MALE,USA,11-06-2021,Toys,5 units,364.64,2022-01-08,Pending
ORD1118,Charles Wilson,charles.wilson@example.com,,United States,2021-02-10,Books,9,384.72,01/04/2022,Pending
ORD1342,  Thomas Hernandez  ,thomas.hernandez@example.com,,United States,"November 23, 2022",Sports,7,$10.31,"May 10, 2023",returned
ORD1002,  William Rodriguez  ,william.rodriguez@example.com,Female,U.S.A,11-09-2022,Sports,8,192.37,25-07-2023,Canceled
ORD1114,Joseph Smith,joseph.smith@example.com,,Australia,16-05-2021,Home & Kitchen,2,189.06,05-12-2021,cancelled
ORD1034,Jessica Martinez,jessica.martinez@example.com,MALE,canada,"March 03, 2023",Electronics,9 units,261.63,2023-10-16,cancelled
ORD1175,David Rodriguez,david.rodriguez@example.com,FEMALE,US,"August 17, 2021",Home & Kitchen,8,8.27,2021-12-13,Pending
ORD1254,Joseph Rodriguez,JOSEPH.RODRIGUEZ@EXAMPLE.COM,male,Germany,08/29/2022,Electronics,7 units,,"May 28, 2023",Returned
ORD1494,Jennifer Rodriguez,,female,Canada,"January 20, 2021",Home & Kitchen,5,$319.25,19-01-2022,Cancelled
ORD1456,Patricia Williams,patricia.williams@example.com, Male,UK,01/16/2021,Home & Kitchen,9,54.99,01/29/2021,Delivered
ORD1441,Jessica Lopez,jessica.lopez@example.com,Male,Australia,11-05-2021,Books,4,16.16,"September 17, 2021",Pending
ORD1185,Thomas Smith,thomas.smith@example.com,Female,Canada,"July 02, 2021",Clothing,10,343.14,10/13/2021,cancelled
ORD1166,Linda Davis,linda.davis@example.com,FEMALE,usa,,Toys,6,$245.97,2023-06-26,Delivered
ORD1448,James Gonzalez,,MALE,AUS,2021-11-09,Home & Kitchen,1,171.43,11/30/2022,delivered
ORD1373,Robert Williams,robert.williams@example.com,male,U.S.A,2022-05-20,Books,9,251.41,2023-02-17,Returned
ORD1275,John Smith,,MALE,uk,12/01/2021,Toys,2,262.37,"May 01, 2022",returned
ORD1490,David Brown,david.brown@example.com, Female ,AUS,02-07-2022,Clothing,7,$338.99,30-06-2023,Canceled
ORD1193,Sarah Rodriguez,sarah.rodriguez@example.com, Male,germany,17-10-2022,Books,9 units,157.39,2022-10-23,cancelled
ORD1001,Patricia Smith,patricia.smith@example.com,Male,Germany,2021-02-02,Clothing,9,359.43,20-09-2021,Delivered
ORD1055,  John Davis  ,john.davis@example.com, Male,USA,"October 06, 2022",Toys,10,284.42,24-08-2023,cancelled
ORD1376,Susan Thomas,susan.thomas@example.com,MALE,Australia,04-11-2022,Books,6,95.18,"June 17, 2023",Cancelled
ORD1029,Barbara Garcia,barbara.garcia@example.com,,US,"May 10, 2021",Electronics,10,173.65,2022-01-10,delivered
ORD1305,Karen Brown,karen.brown@example.com,FEMALE,United States,2022-09-17,Electronics,9,436.08,"February 14, 2023",Returned
ORD1207,Mary Hernandez,mary.hernandez@example.com,male,australia,2022-08-13,Home & Kitchen,7,240.55,2022-12-26,returned
ORD1384,  Thomas Gonzalez  ,thomas.gonzalez@example.com,female,UK,"January 10, 2021",Sports,9,$151.7,2021-05-05,cancelled
ORD1406,Michael Wilson,michael.wilson@example.com,female,United Kingdom,2022-01-08,Home & Kitchen,9,252.07,08-07-2022,returned
ORD1050,Susan Johnson,susan.johnson@example.com,Female,UK,2021-08-18,Toys,6,116.95,2022-09-15,Pending
ORD1351,Elizabeth Anderson,elizabeth.anderson@example.com,Female,Australia,,Toys,6,470.44,22-03-2022,delivered
ORD1021,David Thomas,david.thomas@example.com,M,canada,03/24/2021,Books,3 units,206.76,"July 08, 2021",Returned
ORD1294,James Garcia,james.garcia@example.com,Female,U.S.A,2022-11-28,Toys,2,45.13,19-07-2023,delivered
ORD1177,Jennifer Gonzalez,jennifer.gonzalez@example.com,M,uk,"April 28, 2022",Books,10,384.91,23-07-2022,Returned
ORD1336,Linda Davis,linda.davis@example.com, Male,germany,18-04-2022,Home & Kitchen,4,211.76,04-05-2022,Canceled
ORD1380,John Wilson,JOHN.WILSON@EXAMPLE.COM,MALE,CANADA,08/25/2021,Books,1,$155.62,"February 21, 2022",cancelled
ORD1172,William Thomas,william.thomas@example.com,FEMALE,United Kingdom,05/30/2023,Clothing,5,365.08,2024-04-18,Returned
ORD1032,John Rodriguez,john.rodriguez@example.com,M,germany,25-04-2022,Home & Kitchen,9,301.03,01-03-2023,Delivered
ORD1153,Patricia Rodriguez,patricia.rodriguez@example.com,F,USA,23-05-2023,Sports,6,,08/02/2023,pending
ORD1414,Robert Jones,robert.jones@example.com,M,canada,"May 23, 2022",Books,4,423.79,15-07-2022,Cancelled
ORD1317,John Wilson,john.wilson@example.com,Male,DE,"June 05, 2022",Home & Kitchen,1,$37.4,15-06-2022,Delivered
ORD1259,Michael Smith,michael.smith@example.com,MALE,AUS,10/26/2021,Clothing,9,174.68,"August 26, 2022",returned
ORD1475,Charles Rodriguez,charles.rodriguez@example.com,female,UK,04/03/2023,Books,1,30.83,"March 09, 2024",pending
ORD1338,  Robert Gonzalez  ,robert.gonzalez@example.com,F,US,,Clothing,2,$106.92,2023-12-16,PENDING
ORD1480,Thomas Jones,thomas.jones@example.com,Female,uk,2023-02-04,Toys,6,$418.87,2023-03-22,Delivered
ORD1399,Thomas Hernandez,thomas.hernandez@example.com,F,Australia,"March 04, 2023",Toys,10,315.76,17-05-2023,delivered
ORD1424,Karen Rodriguez,karen.rodriguez@example.com,Female,United Kingdom,2021-02-24,Clothing,2,441.89,2021-09-14,Canceled
ORD1481,Jennifer Hernandez,jennifer.hernandez@example.com,Male,canada,01/12/2023,Sports,4,158.69,06/04/2023,pending
ORD1423,Jennifer Rodriguez,JENNIFER.RODRIGUEZ@EXAMPLE.COM,F,Germany,08/06/2021,Books,9,$188.04,03/11/2022,Pending
ORD1120,James Garcia,james.garcia@example.com,female,CANADA,2023-03-01,Books,5,487.65,18-11-2023,delivered
ORD1257,  Joseph Johnson  ,joseph.johnson@example.com, Male,UK,2021-09-02,Sports,10,377.82,"January 17, 2022",Pending
ORD1250,Linda Miller,linda.miller@example.com, Male,DE,02/28/2023,Clothing,2,484.44,2024-02-07,DELIVERED
